"idlinha";"idparada"
127653;445
127653;447
127653;674
127653;676
127653;678
127653;693
127653;694
127653;697
127653;701
127653;711
127653;712
127653;717
127653;718
127653;721
127653;722
127653;723
127653;726
127653;910
127653;916
127653;918
127653;922
127653;925
127653;928
127653;931
127653;981
127653;992
127653;994
127653;997
127653;1017
127653;1019
127653;1021
127653;1036
127653;1037
127653;1040
127653;1052
127653;1054
127653;1062
127653;1064
127653;1234
127653;1240
127653;1245
127653;1625
127653;1630
127653;1688
127653;1690
127653;1696
127653;1718
127653;1719
127653;1723
127653;1726
127653;1736
127653;1780
127653;1782
127653;1784
127653;1786
127653;1788
127653;1792
127653;2074
127653;2076
127653;2079
127653;5032
127653;5033
127653;5099
127653;5181
127653;5201
127653;5231
127653;5232
127653;5329
127653;5453
127653;5456
127653;5484
127653;5485
127653;5837
127653;5839
127653;5840
127653;5842
127653;5902
127653;5971
127653;5999
127653;100006
127654;125
127654;126
127654;128
127654;131
127654;140
127654;142
127654;144
127654;146
127654;150
127654;153
127654;155
127654;280
127654;288
127654;299
127654;306
127654;314
127654;321
127654;324
127654;326
127654;337
127654;396
127654;415
127654;675
127654;677
127654;692
127654;695
127654;696
127654;702
127654;710
127654;713
127654;719
127654;720
127654;724
127654;725
127654;911
127654;915
127654;917
127654;923
127654;924
127654;927
127654;930
127654;980
127654;993
127654;995
127654;998
127654;1018
127654;1020
127654;1022
127654;1039
127654;1051
127654;1053
127654;1061
127654;1065
127654;1233
127654;1243
127654;1565
127654;1574
127654;1581
127654;1588
127654;1624
127654;1629
127654;1686
127654;1689
127654;1695
127654;1711
127654;1715
127654;1717
127654;1720
127654;1735
127654;1781
127654;1783
127654;1785
127654;1787
127654;1789
127654;1790
127654;1791
127654;1795
127654;1796
127654;2068
127654;2069
127654;2072
127654;2075
127654;5147
127654;5303
127654;5441
127654;5490
127654;5618
127654;5828
127654;5855
127654;5972
127654;5979
127654;5996
127654;5997
127654;6024
127654;100006
127662;313
127662;316
127662;325
127662;327
127662;328
127662;331
127662;333
127662;335
127662;336
127662;405
127662;408
127662;412
127662;419
127662;420
127662;434
127662;454
127662;456
127662;459
127662;1289
127662;1295
127662;1299
127662;1306
127662;1314
127662;1747
127662;1751
127662;1752
127662;1759
127662;1761
127662;1764
127662;1766
127662;1794
127662;1798
127662;1800
127662;1804
127662;1806
127662;1811
127662;1813
127662;1870
127662;1874
127662;1880
127662;2379
127662;2385
127662;2388
127662;2389
127662;2391
127662;2398
127662;2403
127662;2404
127662;2408
127662;2410
127662;2419
127662;2421
127662;2436
127662;2438
127662;2443
127662;2445
127662;2447
127662;2449
127662;2451
127662;2455
127662;2457
127662;2460
127662;2462
127662;2464
127662;2466
127662;5198
127662;5340
127662;5473
127662;5645
127662;5853
127662;5938
127662;5942
127662;100029
127663;314
127663;317
127663;324
127663;326
127663;329
127663;330
127663;332
127663;334
127663;337
127663;406
127663;407
127663;411
127663;417
127663;418
127663;421
127663;433
127663;435
127663;453
127663;455
127663;458
127663;460
127663;1288
127663;1294
127663;1298
127663;1305
127663;1315
127663;1750
127663;1757
127663;1760
127663;1765
127663;1793
127663;1795
127663;1796
127663;1799
127663;1805
127663;1810
127663;1812
127663;1869
127663;1872
127663;1873
127663;1879
127663;2079
127663;2378
127663;2386
127663;2387
127663;2390
127663;2392
127663;2399
127663;2402
127663;2407
127663;2409
127663;2411
127663;2417
127663;2418
127663;2420
127663;2437
127663;2440
127663;2442
127663;2444
127663;2446
127663;2448
127663;2450
127663;2454
127663;2456
127663;2459
127663;2461
127663;2463
127663;2467
127663;5042
127663;5453
127663;5581
127663;5836
127663;5943
127663;6061
127663;100029
127664;124
127664;127
127664;129
127664;130
127664;141
127664;143
127664;145
127664;148
127664;152
127664;159
127664;161
127664;163
127664;164
127664;167
127664;168
127664;172
127664;174
127664;176
127664;179
127664;183
127664;187
127664;195
127664;197
127664;199
127664;201
127664;212
127664;216
127664;220
127664;224
127664;226
127664;243
127664;247
127664;249
127664;250
127664;252
127664;254
127664;256
127664;338
127664;341
127664;342
127664;344
127664;345
127664;357
127664;674
127664;676
127664;678
127664;693
127664;694
127664;697
127664;701
127664;711
127664;712
127664;717
127664;718
127664;721
127664;722
127664;723
127664;726
127664;910
127664;916
127664;918
127664;922
127664;925
127664;928
127664;931
127664;981
127664;992
127664;994
127664;997
127664;1017
127664;1019
127664;1021
127664;1036
127664;1037
127664;1040
127664;1052
127664;1054
127664;1062
127664;1064
127664;1234
127664;1240
127664;1245
127664;1625
127664;1630
127664;1688
127664;1690
127664;1696
127664;1718
127664;1719
127664;1723
127664;1726
127664;1736
127664;1780
127664;1782
127664;1784
127664;1786
127664;1788
127664;1792
127664;2074
127664;2076
127664;2079
127664;4283
127664;4285
127664;4288
127664;4289
127664;4291
127664;4293
127664;4297
127664;4300
127664;4302
127664;4304
127664;4306
127664;4309
127664;4311
127664;4313
127664;4314
127664;4319
127664;4327
127664;4328
127664;4329
127664;4330
127664;4331
127664;4332
127664;4333
127664;4334
127664;4335
127664;4337
127664;4345
127664;4347
127664;4349
127664;5099
127664;5181
127664;5195
127664;5196
127664;5329
127664;5453
127664;5456
127664;5484
127664;5485
127664;5839
127664;5840
127664;5842
127664;5906
127664;5957
127664;6023
127664;6130
127664;100004
127665;125
127665;126
127665;128
127665;131
127665;140
127665;142
127665;144
127665;146
127665;147
127665;151
127665;157
127665;158
127665;160
127665;162
127665;165
127665;166
127665;169
127665;173
127665;175
127665;178
127665;191
127665;196
127665;198
127665;202
127665;207
127665;213
127665;217
127665;218
127665;219
127665;221
127665;222
127665;223
127665;225
127665;244
127665;245
127665;246
127665;248
127665;251
127665;253
127665;255
127665;257
127665;267
127665;339
127665;340
127665;343
127665;346
127665;356
127665;675
127665;677
127665;692
127665;695
127665;696
127665;702
127665;710
127665;713
127665;719
127665;720
127665;724
127665;725
127665;911
127665;915
127665;917
127665;923
127665;924
127665;927
127665;930
127665;980
127665;993
127665;995
127665;998
127665;1018
127665;1020
127665;1022
127665;1039
127665;1051
127665;1053
127665;1061
127665;1065
127665;1233
127665;1243
127665;1565
127665;1574
127665;1581
127665;1582
127665;1601
127665;1613
127665;1614
127665;1618
127665;1620
127665;1686
127665;1689
127665;1695
127665;1711
127665;1715
127665;1717
127665;1720
127665;1735
127665;1781
127665;1783
127665;1785
127665;1787
127665;1789
127665;1790
127665;1791
127665;1795
127665;1796
127665;2068
127665;2069
127665;2072
127665;2075
127665;4284
127665;4286
127665;4287
127665;4290
127665;4292
127665;4294
127665;4298
127665;4299
127665;4301
127665;4303
127665;4305
127665;4307
127665;4308
127665;4310
127665;4312
127665;4315
127665;4318
127665;4328
127665;4329
127665;4331
127665;4332
127665;4336
127665;4342
127665;4343
127665;4344
127665;4346
127665;5070
127665;5289
127665;5441
127665;5490
127665;5618
127665;5640
127665;5906
127665;5956
127665;6129
127665;6185
127665;100004
127666;124
127666;127
127666;129
127666;130
127666;141
127666;143
127666;145
127666;149
127666;154
127666;279
127666;284
127666;287
127666;305
127666;307
127666;310
127666;312
127666;325
127666;327
127666;336
127666;348
127666;350
127666;351
127666;353
127666;354
127666;355
127666;365
127666;371
127666;373
127666;375
127666;376
127666;379
127666;380
127666;384
127666;386
127666;387
127666;389
127666;390
127666;674
127666;676
127666;678
127666;693
127666;694
127666;697
127666;701
127666;711
127666;712
127666;717
127666;718
127666;721
127666;722
127666;723
127666;726
127666;910
127666;916
127666;918
127666;922
127666;925
127666;928
127666;931
127666;981
127666;992
127666;994
127666;997
127666;1017
127666;1019
127666;1021
127666;1036
127666;1037
127666;1040
127666;1052
127666;1054
127666;1062
127666;1064
127666;1234
127666;1240
127666;1245
127666;1625
127666;1630
127666;1688
127666;1690
127666;1696
127666;1718
127666;1719
127666;1723
127666;1726
127666;1736
127666;1780
127666;1782
127666;1784
127666;1786
127666;1788
127666;1792
127666;2074
127666;2076
127666;2079
127666;4316
127666;4319
127666;4320
127666;4325
127666;4338
127666;4341
127666;4345
127666;4347
127666;4349
127666;4353
127666;4355
127666;4357
127666;5099
127666;5181
127666;5329
127666;5453
127666;5456
127666;5484
127666;5485
127666;5636
127666;5837
127666;5839
127666;5840
127666;5842
127666;5902
127666;5954
127666;6094
127666;100004
127667;125
127667;126
127667;128
127667;131
127667;140
127667;142
127667;144
127667;146
127667;150
127667;153
127667;155
127667;280
127667;288
127667;299
127667;306
127667;311
127667;321
127667;324
127667;326
127667;337
127667;347
127667;352
127667;372
127667;374
127667;377
127667;378
127667;381
127667;382
127667;388
127667;675
127667;677
127667;692
127667;695
127667;696
127667;702
127667;710
127667;713
127667;719
127667;720
127667;724
127667;725
127667;911
127667;915
127667;917
127667;923
127667;924
127667;927
127667;930
127667;980
127667;993
127667;995
127667;998
127667;1018
127667;1020
127667;1022
127667;1039
127667;1051
127667;1053
127667;1061
127667;1065
127667;1233
127667;1243
127667;1565
127667;1574
127667;1581
127667;1582
127667;1601
127667;1613
127667;1614
127667;1618
127667;1620
127667;1686
127667;1689
127667;1695
127667;1711
127667;1715
127667;1717
127667;1720
127667;1735
127667;1781
127667;1783
127667;1785
127667;1787
127667;1789
127667;1790
127667;1791
127667;1795
127667;1796
127667;2068
127667;2069
127667;2072
127667;2075
127667;4295
127667;4318
127667;4324
127667;4326
127667;4339
127667;4340
127667;4344
127667;4346
127667;4354
127667;5303
127667;5441
127667;5490
127667;5618
127667;5955
127667;6167
127667;6185
127667;6223
127667;100004
127668;124
127668;127
127668;129
127668;130
127668;141
127668;143
127668;145
127668;149
127668;154
127668;159
127668;161
127668;163
127668;164
127668;167
127668;168
127668;279
127668;284
127668;287
127668;305
127668;307
127668;310
127668;312
127668;325
127668;327
127668;336
127668;348
127668;350
127668;351
127668;353
127668;354
127668;355
127668;357
127668;359
127668;365
127668;366
127668;369
127668;371
127668;375
127668;376
127668;379
127668;380
127668;384
127668;386
127668;387
127668;389
127668;390
127668;674
127668;676
127668;678
127668;693
127668;694
127668;697
127668;701
127668;711
127668;712
127668;717
127668;718
127668;721
127668;722
127668;723
127668;726
127668;910
127668;916
127668;918
127668;922
127668;925
127668;928
127668;931
127668;981
127668;992
127668;994
127668;997
127668;1017
127668;1019
127668;1021
127668;1036
127668;1037
127668;1040
127668;1052
127668;1054
127668;1062
127668;1064
127668;1234
127668;1240
127668;1245
127668;1625
127668;1630
127668;1688
127668;1690
127668;1696
127668;1718
127668;1719
127668;1723
127668;1726
127668;1736
127668;1780
127668;1782
127668;1784
127668;1786
127668;1788
127668;1792
127668;2074
127668;2076
127668;2079
127668;4283
127668;4285
127668;4288
127668;4289
127668;4291
127668;4293
127668;4297
127668;4300
127668;4302
127668;4304
127668;4306
127668;4309
127668;4311
127668;4313
127668;4314
127668;4319
127668;4327
127668;4328
127668;4329
127668;4330
127668;4331
127668;4332
127668;4333
127668;4334
127668;4335
127668;4337
127668;4345
127668;4347
127668;4349
127668;5099
127668;5181
127668;5329
127668;5453
127668;5456
127668;5484
127668;5485
127668;5837
127668;5839
127668;5840
127668;5842
127668;5902
127668;5906
127668;5954
127668;6023
127668;6094
127668;100004
127669;125
127669;126
127669;128
127669;131
127669;140
127669;142
127669;144
127669;146
127669;150
127669;153
127669;155
127669;158
127669;160
127669;162
127669;165
127669;166
127669;169
127669;280
127669;288
127669;299
127669;306
127669;311
127669;321
127669;324
127669;326
127669;337
127669;347
127669;352
127669;356
127669;358
127669;360
127669;361
127669;362
127669;363
127669;367
127669;368
127669;374
127669;377
127669;378
127669;381
127669;382
127669;388
127669;675
127669;677
127669;692
127669;695
127669;696
127669;702
127669;710
127669;713
127669;719
127669;720
127669;724
127669;725
127669;911
127669;915
127669;917
127669;923
127669;924
127669;927
127669;930
127669;980
127669;993
127669;995
127669;998
127669;1018
127669;1020
127669;1022
127669;1039
127669;1051
127669;1053
127669;1061
127669;1065
127669;1233
127669;1243
127669;1565
127669;1574
127669;1581
127669;1582
127669;1601
127669;1613
127669;1614
127669;1618
127669;1620
127669;1686
127669;1689
127669;1695
127669;1711
127669;1715
127669;1717
127669;1720
127669;1735
127669;1781
127669;1783
127669;1785
127669;1787
127669;1789
127669;1790
127669;1791
127669;1795
127669;1796
127669;2068
127669;2069
127669;2072
127669;2075
127669;4284
127669;4286
127669;4287
127669;4290
127669;4292
127669;4294
127669;4298
127669;4299
127669;4301
127669;4303
127669;4305
127669;4307
127669;4308
127669;4310
127669;4312
127669;4315
127669;4318
127669;4328
127669;4329
127669;4331
127669;4332
127669;4336
127669;4342
127669;4343
127669;4344
127669;4346
127669;5303
127669;5441
127669;5490
127669;5618
127669;5906
127669;5955
127669;6167
127669;6185
127669;100004
127670;124
127670;127
127670;129
127670;130
127670;141
127670;143
127670;145
127670;149
127670;154
127670;159
127670;161
127670;163
127670;164
127670;167
127670;168
127670;279
127670;284
127670;287
127670;305
127670;307
127670;310
127670;312
127670;325
127670;327
127670;336
127670;348
127670;350
127670;351
127670;353
127670;354
127670;355
127670;357
127670;359
127670;365
127670;366
127670;369
127670;371
127670;375
127670;376
127670;379
127670;380
127670;384
127670;386
127670;387
127670;389
127670;390
127670;674
127670;676
127670;678
127670;693
127670;694
127670;697
127670;701
127670;711
127670;712
127670;717
127670;718
127670;721
127670;722
127670;723
127670;726
127670;910
127670;916
127670;918
127670;922
127670;925
127670;928
127670;931
127670;981
127670;992
127670;994
127670;997
127670;1017
127670;1019
127670;1021
127670;1036
127670;1037
127670;1040
127670;1052
127670;1054
127670;1062
127670;1064
127670;1234
127670;1240
127670;1245
127670;1671
127670;4283
127670;4285
127670;4288
127670;4289
127670;4291
127670;4293
127670;4297
127670;4300
127670;4302
127670;4304
127670;4306
127670;4309
127670;4311
127670;4313
127670;4314
127670;4319
127670;4327
127670;4328
127670;4329
127670;4330
127670;4331
127670;4332
127670;4333
127670;4334
127670;4335
127670;4337
127670;4345
127670;4347
127670;4349
127670;5099
127670;5484
127670;5485
127670;5837
127670;5902
127670;5906
127670;5954
127670;6023
127670;6094
127671;124
127671;127
127671;129
127671;130
127671;141
127671;143
127671;145
127671;148
127671;152
127671;159
127671;161
127671;163
127671;164
127671;167
127671;168
127671;172
127671;174
127671;176
127671;179
127671;183
127671;187
127671;195
127671;197
127671;199
127671;201
127671;212
127671;216
127671;220
127671;224
127671;226
127671;243
127671;247
127671;249
127671;250
127671;252
127671;254
127671;256
127671;338
127671;341
127671;342
127671;344
127671;345
127671;357
127671;674
127671;676
127671;678
127671;693
127671;694
127671;697
127671;701
127671;711
127671;712
127671;717
127671;718
127671;721
127671;722
127671;723
127671;726
127671;910
127671;916
127671;918
127671;922
127671;925
127671;928
127671;931
127671;981
127671;992
127671;994
127671;1052
127671;1054
127671;1062
127671;1064
127671;4283
127671;4285
127671;4288
127671;4289
127671;4291
127671;4293
127671;4297
127671;4300
127671;4302
