"idparada";"codigo";"longitude";"latitude";"terminal"
2238;"1133";-51,19596100000000000;-30,04705200000000000;"N"
2239;"1196";-51,19218600000000000;-30,04535600000000000;"N"
2240;"2779";-51,19464700000000000;-30,04198900000000000;"N"
2241;"1197";-51,19222900000000000;-30,04432800000000000;"N"
2242;"2778";-51,19350100000000000;-30,04158600000000000;"N"
2243;"1202";-51,19228800000000000;-30,04240000000000000;"N"
2258;"1195";-51,19066700000000000;-30,04571000000000000;"N"
2259;"1194";-51,18870300000000000;-30,04615700000000000;"N"
2260;"1198";-51,19172700000000000;-30,04406800000000000;"N"
2262;"1204";-51,19184200000000000;-30,04228200000000000;"N"
2269;"1193";-51,18640500000000000;-30,04668900000000000;"N"
2270;"1201";-51,18666800000000000;-30,04513100000000000;"N"
2272;"1189";-51,18422900000000000;-30,04727500000000000;"N"
2278;"2753";-51,18403900000000000;-30,04292800000000000;"N"
2286;"1215";-51,18478100000000000;-30,04037800000000000;"N"
2296;"2821";-51,18439400000000000;-30,03277400000000000;"N"
2297;"2869";-51,19706500000000000;-30,03185500000000000;"N"
2298;"2868";-51,19701800000000000;-30,02955600000000000;"N"
2308;"2860";-51,19385500000000000;-30,02854100000000000;"N"
2310;"2859";-51,19336400000000000;-30,02635300000000000;"N"
2326;"773";-51,19527000000000000;-30,01877100000000000;"N"
2331;"2839";-51,18921600000000000;-30,02944600000000000;"N"
2332;"2886";-51,19138500000000000;-30,02702800000000000;"N"
2343;"2797";-51,18396400000000000;-30,03209600000000000;"N"
2359;"2850";-51,18576400000000000;-30,02203400000000000;"N"
2362;"2637";-51,18553000000000000;-30,02071800000000000;"N"
2366;"2636";-51,18648900000000000;-30,01816400000000000;"N"
2371;"4657";-51,18249200000000000;-30,14384800000000000;"N"
2372;"4658";-51,18244300000000000;-30,14379000000000000;"N"
2381;"4768";-51,17500500000000000;-30,14104600000000000;"N"
2384;"4766";-51,17427100000000000;-30,13969300000000000;"N"
2396;"4615";-51,18041400000000000;-30,11548000000000000;"N"
2412;"4746";-51,17439600000000000;-30,11600200000000000;"N"
2413;"4690";-51,17269800000000000;-30,11630400000000000;"N"
2414;"4745";-51,17250900000000000;-30,11625100000000000;"N"
2415;"4691";-51,17037400000000000;-30,11599900000000000;"N"
2423;"4694";-51,16421800000000000;-30,11470800000000000;"N"
2426;"4697";-51,16169500000000000;-30,11666900000000000;"N"
2427;"4698";-51,16067400000000000;-30,11730800000000000;"N"
2428;"4699";-51,16040200000000000;-30,11742200000000000;"N"
2429;"4739";-51,15888300000000000;-30,12004900000000000;"N"
2430;"4701";-51,15827700000000000;-30,11917000000000000;"N"
2431;"4700";-51,15784700000000000;-30,11949800000000000;"N"
2435;"4607";-51,17771200000000000;-30,11353700000000000;"N"
2452;"4580";-51,18352200000000000;-30,09704600000000000;"N"
2453;"4588";-51,18318400000000000;-30,09700100000000000;"N"
2458;"4589";-51,17948900000000000;-30,09690300000000000;"N"
2473;"4561";-51,17173000000000000;-30,09493500000000000;"N"
2474;"4559";-51,17504000000000000;-30,09335700000000000;"N"
2475;"4560";-51,17357400000000000;-30,09386300000000000;"N"
2478;"4693";-51,16558400000000000;-30,11419800000000000;"N"
2481;"4703";-51,16241200000000000;-30,11321700000000000;"N"
2482;"4738";-51,16019300000000000;-30,11146000000000000;"N"
2483;"4705";-51,15954000000000000;-30,11188100000000000;"N"
2487;"4712";-51,15511200000000000;-30,11237100000000000;"N"
2488;"4711";-51,15305900000000000;-30,11243700000000000;"N"
2489;"4708";-51,15374000000000000;-30,11097100000000000;"N"
2490;"4710";-51,15151200000000000;-30,11458300000000000;"N"
2491;"4709";-51,15228600000000000;-30,11210100000000000;"N"
2494;"4733";-51,15306700000000000;-30,10787500000000000;"N"
2495;"4734";-51,15300200000000000;-30,10791800000000000;"N"
2501;"415";-51,15118900000000000;-30,09487800000000000;"N"
2502;"414";-51,15233800000000000;-30,09399800000000000;"N"
2503;"413";-51,15109200000000000;-30,09198800000000000;"N"
2505;"267";-51,12944500000000000;-30,14640200000000000;"N"
2507;"276";-51,12879100000000000;-30,14604800000000000;"N"
2508;"265";-51,12858400000000000;-30,14590800000000000;"N"
2509;"264";-51,12820800000000000;-30,14545200000000000;"N"
2510;"263";-51,12818400000000000;-30,14476300000000000;"N"
2511;"262";-51,12752700000000000;-30,14479200000000000;"N"
2521;"4723";-51,14481500000000000;-30,10231800000000000;"N"
2522;"418";-51,14494000000000000;-30,09842000000000000;"N"
2523;"4722";-51,14471700000000000;-30,10222800000000000;"N"
2524;"420";-51,14289200000000000;-30,10133700000000000;"N"
2525;"419";-51,14463200000000000;-30,09976300000000000;"N"
2526;"455";-51,14239700000000000;-30,11040100000000000;"N"
2527;"454";-51,14221400000000000;-30,10941100000000000;"N"
2528;"456";-51,14093500000000000;-30,10978000000000000;"N"
2529;"453";-51,14085100000000000;-30,10879300000000000;"N"
2530;"452";-51,14077600000000000;-30,10883200000000000;"N"
2531;"450";-51,14065900000000000;-30,10765600000000000;"N"
2532;"451";-51,14057500000000000;-30,10765400000000000;"N"
2533;"448";-51,14038300000000000;-30,10613900000000000;"N"
2534;"449";-51,14030000000000000;-30,10614400000000000;"N"
2535;"457";-51,14010300000000000;-30,10498700000000000;"N"
2538;"444";-51,13946000000000000;-30,10377100000000000;"N"
2539;"445";-51,13937800000000000;-30,10377900000000000;"N"
2540;"421";-51,14234700000000000;-30,10151600000000000;"N"
2542;"422";-51,14207500000000000;-30,10093700000000000;"N"
2547;"416";-51,14770100000000000;-30,09503500000000000;"N"
2548;"412";-51,14870000000000000;-30,09087200000000000;"N"
2549;"417";-51,14595200000000000;-30,09688600000000000;"N"
2550;"411";-51,14603900000000000;-30,09484700000000000;"N"
2551;"410";-51,14216000000000000;-30,09554000000000000;"N"
2552;"4715";-51,13911200000000000;-30,09741700000000000;"N"
2553;"409";-51,14036900000000000;-30,09495800000000000;"N"
2555;"430";-51,13828900000000000;-30,09510000000000000;"N"
2562;"431";-51,13733200000000000;-30,09384400000000000;"N"
2563;"432";-51,13728200000000000;-30,09377700000000000;"N"
2591;"395";-51,13044900000000000;-30,09207000000000000;"N"
2596;"394";-51,12919600000000000;-30,09069100000000000;"N"
2599;"5424";-51,18206400000000000;-30,05390600000000000;"N"
2602;"5423";-51,18206800000000000;-30,05386700000000000;"N"
2603;"393";-51,12795800000000000;-30,08928300000000000;"N"
2608;"391";-51,12554200000000000;-30,08730000000000000;"N"
2609;"390";-51,12407200000000000;-30,08811700000000000;"N"
2611;"97";-51,12246100000000000;-30,08260500000000000;"N"
2614;"388";-51,12143600000000000;-30,08867300000000000;"N"
2615;"102";-51,12205900000000000;-30,08789800000000000;"N"
2616;"100";-51,12214200000000000;-30,08658300000000000;"N"
2618;"387";-51,11906400000000000;-30,08852900000000000;"N"
2619;"98";-51,12205500000000000;-30,08380200000000000;"N"
2620;"99";-51,12197100000000000;-30,08381200000000000;"N"
2621;"907";-51,18368000000000000;-30,07449900000000000;"N"
2624;"236";-51,18347800000000000;-30,06962500000000000;"N"
2625;"212";-51,18232600000000000;-30,07094100000000000;"N"
2626;"235";-51,18210200000000000;-30,07057200000000000;"N"
2627;"214";-51,18046400000000000;-30,07087700000000000;"N"
2628;"213";-51,18056100000000000;-30,07073200000000000;"N"
2629;"215";-51,17963100000000000;-30,07142100000000000;"N"
2633;"202";-51,17984800000000000;-30,06554700000000000;"N"
2634;"216";-51,17829200000000000;-30,07216800000000000;"N"
2635;"217";-51,17818200000000000;-30,07214700000000000;"N"
2636;"234";-51,17932300000000000;-30,07150700000000000;"N"
2639;"220";-51,17595900000000000;-30,07218200000000000;"N"
2640;"221";-51,17590700000000000;-30,07212600000000000;"N"
2645;"231";-51,17345900000000000;-30,07626300000000000;"N"
2646;"229";-51,17457400000000000;-30,07531300000000000;"N"
2647;"228";-51,17437700000000000;-30,07516800000000000;"N"
2649;"225";-51,17357600000000000;-30,07379500000000000;"N"
2651;"233";-51,17307100000000000;-30,07753200000000000;"N"
2652;"232";-51,17304100000000000;-30,07745400000000000;"N"
2654;"226";-51,17331600000000000;-30,07462600000000000;"N"
2655;"181";-51,17142900000000000;-30,07366600000000000;"N"
2656;"168";-51,17048800000000000;-30,07639400000000000;"N"
2657;"169";-51,17061900000000000;-30,07579000000000000;"N"
2658;"165";-51,16940400000000000;-30,07738400000000000;"N"
2659;"167";-51,16969500000000000;-30,07716100000000000;"N"
2660;"166";-51,17025400000000000;-30,07673200000000000;"N"
2661;"170";-51,16982000000000000;-30,07507000000000000;"N"
2664;"162";-51,16898700000000000;-30,07587300000000000;"N"
2665;"161";-51,16878600000000000;-30,07624300000000000;"N"
2668;"222";-51,17465400000000000;-30,07295800000000000;"N"
2669;"223";-51,17450000000000000;-30,07314600000000000;"N"
2670;"180";-51,17168600000000000;-30,07211500000000000;"N"
2671;"179";-51,17167400000000000;-30,07075500000000000;"N"
2674;"194";-51,17404400000000000;-30,06554600000000000;"N"
2675;"195";-51,17392200000000000;-30,06571200000000000;"N"
2676;"178";-51,17182500000000000;-30,06921300000000000;"N"
2678;"174";-51,17026100000000000;-30,07218400000000000;"N"
2679;"175";-51,17054500000000000;-30,07069800000000000;"N"
2684;"176";-51,17130300000000000;-30,06813400000000000;"N"
2689;"134";-51,16747400000000000;-30,06821700000000000;"N"
2690;"133";-51,16788500000000000;-30,06650500000000000;"N"
2692;"205";-51,18255700000000000;-30,06523700000000000;"N"
2700;"1182";-51,18352000000000000;-30,05510300000000000;"N"
2708;"5370";-51,17325700000000000;-30,06443400000000000;"N"
2719;"130";-51,16878200000000000;-30,06192600000000000;"N"
2721;"2664";-51,16736300000000000;-30,05879500000000000;"N"
2730;"2709";-51,17091400000000000;-30,05072900000000000;"N"
2744;"148";-51,16069300000000000;-30,07459300000000000;"N"
2747;"138";-51,16492600000000000;-30,06819300000000000;"N"
2748;"139";-51,16432100000000000;-30,06818200000000000;"N"
2757;"7";-51,15549300000000000;-30,07094700000000000;"N"
2758;"15";-51,15606700000000000;-30,06794600000000000;"N"
2761;"13";-51,15598100000000000;-30,06798300000000000;"N"
2764;"6";-51,15590000000000000;-30,06706700000000000;"N"
2765;"4";-51,15580800000000000;-30,06706800000000000;"N"
2766;"12";-51,15413900000000000;-30,07202700000000000;"N"
2769;"18";-51,15312300000000000;-30,06964700000000000;"N"
2770;"2";-51,15303800000000000;-30,06966100000000000;"N"
2772;"23";-51,15167500000000000;-30,06814100000000000;"N"
2783;"2668";-51,16284300000000000;-30,06015700000000000;"N"
2787;"2672";-51,15920300000000000;-30,05764100000000000;"N"
2796;"2679";-51,15907500000000000;-30,06257300000000000;"N"
2797;"2678";-51,15876100000000000;-30,06201300000000000;"N"
2798;"2680";-51,15777900000000000;-30,06269400000000000;"N"
2799;"17";-51,15546600000000000;-30,06532900000000000;"N"
2802;"2677";-51,15751400000000000;-30,05977700000000000;"N"
2806;"2676";-51,15702700000000000;-30,05890300000000000;"N"
2814;"2686";-51,15312700000000000;-30,06163600000000000;"N"
2816;"2691";-51,15256000000000000;-30,06332800000000000;"N"
2817;"2687";-51,15296200000000000;-30,06185100000000000;"N"
2818;"2684";-51,15417200000000000;-30,05981900000000000;"N"
2826;"597";-51,15171600000000000;-30,05596400000000000;"N"
2831;"557";-51,15229600000000000;-30,05060600000000000;"N"
2832;"558";-51,15106200000000000;-30,05086900000000000;"N"
2833;"5312";-51,15117000000000000;-30,04922700000000000;"N"
2837;"2764";-51,18334300000000000;-30,04544400000000000;"N"
2838;"2765";-51,18157800000000000;-30,04548600000000000;"N"
2840;"2742";-51,18095400000000000;-30,04331300000000000;"N"
2844;"2602";-51,17863300000000000;-30,04802600000000000;"N"
2845;"2739";-51,17881700000000000;-30,04713900000000000;"N"
2846;"5304";-51,17894600000000000;-30,04675600000000000;"N"
2847;"2740";-51,17862600000000000;-30,04558800000000000;"N"
2848;"5303";-51,17870000000000000;-30,04549900000000000;"N"
2849;"2644";-51,17809800000000000;-30,04689800000000000;"N"
2851;"2737";-51,17659700000000000;-30,04766300000000000;"N"
2853;"2766";-51,17931100000000000;-30,04436100000000000;"N"
2854;"2741";-51,17892100000000000;-30,04315200000000000;"N"
2856;"2603";-51,17619900000000000;-30,04422100000000000;"N"
2857;"2643";-51,17622300000000000;-30,04414300000000000;"N"
2859;"1214";-51,18268700000000000;-30,03976200000000000;"N"
2860;"1206";-51,18246600000000000;-30,03882000000000000;"N"
2862;"1213";-51,18101600000000000;-30,03893500000000000;"N"
2863;"1207";-51,18120900000000000;-30,03760900000000000;"N"
2864;"1212";-51,18090200000000000;-30,03746300000000000;"N"
2867;"1211";-51,18155400000000000;-30,03443500000000000;"N"
2878;"2735";-51,17461300000000000;-30,04762500000000000;"N"
2882;"5306";-51,17153900000000000;-30,04759500000000000;"N"
2893;"2714";-51,16856900000000000;-30,04858200000000000;"N"
2894;"508";-51,17067300000000000;-30,04171300000000000;"N"
2895;"531";-51,16935700000000000;-30,04173600000000000;"N"
2896;"5309";-51,16900300000000000;-30,04232500000000000;"N"
2897;"510";-51,16756700000000000;-30,04242000000000000;"N"
2898;"509";-51,16758800000000000;-30,04234700000000000;"N"
2900;"1355";-51,17358600000000000;-30,03868200000000000;"N"
2901;"1354";-51,17368200000000000;-30,03856900000000000;"N"
2903;"3046";-51,17264300000000000;-30,03965900000000000;"N"
2908;"1352";-51,16882200000000000;-30,04080500000000000;"N"
2913;"1210";-51,18022700000000000;-30,03240900000000000;"N"
2914;"2819";-51,18119900000000000;-30,02947800000000000;"N"
2925;"2902";-51,17802000000000000;-30,02526200000000000;"N"
2931;"2438";-51,17985000000000000;-30,02403200000000000;"N"
2932;"2404";-51,17989800000000000;-30,02297100000000000;"N"
2933;"1936";-51,18103300000000000;-30,02073900000000000;"N"
2935;"2852";-51,18214700000000000;-30,01939900000000000;"N"
2939;"2892";-51,17931100000000000;-30,02425600000000000;"N"
2942;"776";-51,17623700000000000;-30,02377800000000000;"N"
2945;"2439";-51,17797200000000000;-30,02008200000000000;"N"
2949;"3065";-51,17834200000000000;-30,01733900000000000;"N"
2950;"3051";-51,17830900000000000;-30,01673800000000000;"N"
2951;"1905";-51,17584500000000000;-30,01855900000000000;"N"
2958;"2804";-51,16828300000000000;-30,02820500000000000;"N"
2959;"5525";-51,16863500000000000;-30,02817500000000000;"N"
2962;"2901";-51,17249700000000000;-30,02424000000000000;"N"
2967;"1913";-51,17371700000000000;-30,01638100000000000;"N"
2968;"1904";-51,17325400000000000;-30,01759400000000000;"N"
2971;"2900";-51,17093000000000000;-30,02363000000000000;"N"
2974;"778";-51,17102800000000000;-30,02112200000000000;"N"
2975;"779";-51,16808600000000000;-30,02041500000000000;"N"
2977;"780";-51,16815300000000000;-30,02037300000000000;"N"
2980;"5308";-51,16680100000000000;-30,04802400000000000;"N"
2982;"534";-51,16582200000000000;-30,04770400000000000;"N"
2985;"528";-51,16349300000000000;-30,04713200000000000;"N"
2986;"535";-51,16467100000000000;-30,04676200000000000;"N"
2988;"529";-51,16496100000000000;-30,04521000000000000;"N"
2989;"530";-51,16717600000000000;-30,04479500000000000;"N"
2990;"512";-51,16712800000000000;-30,04336500000000000;"N"
2991;"511";-51,16704300000000000;-30,04334100000000000;"N"
2993;"2731";-51,16603600000000000;-30,04245200000000000;"N"
2996;"527";-51,16305900000000000;-30,04713700000000000;"N"
2997;"526";-51,16245800000000000;-30,04557800000000000;"N"
2998;"525";-51,16250200000000000;-30,04512900000000000;"N"
2999;"537";-51,16133800000000000;-30,04412800000000000;"N"
3000;"536";-51,16112900000000000;-30,04481800000000000;"N"
3006;"2729";-51,16626600000000000;-30,03900000000000000;"N"
3007;"2728";-51,16584700000000000;-30,03740600000000000;"N"
3009;"2719";-51,16378500000000000;-30,03847700000000000;"N"
3010;"2727";-51,16512500000000000;-30,03527100000000000;"N"
3011;"2720";-51,16400300000000000;-30,03580000000000000;"N"
3012;"2161";-51,16336500000000000;-30,03484800000000000;"N"
3013;"2721";-51,16449400000000000;-30,03424700000000000;"N"
3015;"2190";-51,16374600000000000;-30,03471900000000000;"N"
3018;"2159";-51,15992800000000000;-30,03794600000000000;"N"
3019;"2191";-51,16216600000000000;-30,03543800000000000;"N"
3020;"2160";-51,16096300000000000;-30,03639300000000000;"N"
3021;"541";-51,15836200000000000;-30,04403700000000000;"N"
3024;"543";-51,15629100000000000;-30,04455000000000000;"N"
3025;"544";-51,15601100000000000;-30,04447300000000000;"N"
3026;"546";-51,15502000000000000;-30,04332900000000000;"N"
3027;"545";-51,15510100000000000;-30,04325100000000000;"N"
3029;"547";-51,15329100000000000;-30,04341000000000000;"N"
3035;"2158";-51,15801300000000000;-30,03910600000000000;"N"
3036;"2157";-51,15725500000000000;-30,03958000000000000;"N"
3037;"5328";-51,15826300000000000;-30,03883300000000000;"N"
3042;"2153";-51,15707300000000000;-30,03581200000000000;"N"
3043;"801";-51,15740300000000000;-30,03324700000000000;"N"
3044;"2152";-51,15692900000000000;-30,03440900000000000;"N"
3045;"802";-51,15567500000000000;-30,03294100000000000;"N"
3050;"2154";-51,15491700000000000;-30,03602600000000000;"N"
3051;"803";-51,15395800000000000;-30,03282300000000000;"N"
3052;"2169";-51,15335100000000000;-30,03314500000000000;"N"
3055;"3100";-51,15165400000000000;-30,03580300000000000;"N"
3056;"800";-51,15293000000000000;-30,03358700000000000;"N"
3063;"2813";-51,16667800000000000;-30,02809600000000000;"N"
3073;"781";-51,16720500000000000;-30,02018400000000000;"N"
3074;"782";-51,16729500000000000;-30,02010700000000000;"N"
3075;"783";-51,16550700000000000;-30,01970300000000000;"N"
3076;"784";-51,16469000000000000;-30,01957400000000000;"N"
3080;"2187";-51,16337400000000000;-30,01808700000000000;"N"
3083;"786";-51,16124000000000000;-30,01956700000000000;"N"
3084;"785";-51,16122800000000000;-30,01949400000000000;"N"
3085;"1951";-51,16226100000000000;-30,01647700000000000;"N"
3086;"1945";-51,16197700000000000;-30,01798000000000000;"N"
3087;"787";-51,16191400000000000;-30,01831400000000000;"N"
3088;"788";-51,16184600000000000;-30,01822500000000000;"N"
3089;"3083";-51,16167500000000000;-30,01806400000000000;"N"
3090;"1944";-51,16217200000000000;-30,01650000000000000;"N"
3091;"3067";-51,15946000000000000;-30,01941100000000000;"N"
3092;"2402";-51,15921200000000000;-30,01931700000000000;"N"
3093;"2369";-51,15940500000000000;-30,01785800000000000;"N"
